N,p,seed,number_of_shortcuts,status,total_spikes,last_spike_time,late_spikes,runtime_seconds
500,0.325,73,162,FAILURE,501,33.0,0,6.725381500087678
500,0.325,74,162,FAILURE,501,32.0,0,6.778415100066923
500,0.325,75,162,FAILURE,500,28.0,0,6.773731700028293
500,0.325,76,162,FAILURE,502,34.0,0,6.776122200069949
500,0.325,79,162,FAILURE,501,30.0,0,6.486239399993792
500,0.325,77,162,FAILURE,503,28.0,0,6.643242600024678
500,0.325,78,162,FAILURE,506,30.0,0,6.5716883999994025
500,0.325,81,162,FAILURE,504,29.0,0,6.580221699899994
500,0.325,80,162,FAILURE,502,33.0,0,6.6726762999314815
500,0.325,82,162,FAILURE,502,30.0,0,6.760132699972019
500,0.325,83,162,FAILURE,500,32.0,0,6.81308039999567
500,0.325,86,162,FAILURE,502,31.0,0,6.684140200028196
500,0.325,85,162,FAILURE,506,34.0,0,6.707753899972886
500,0.325,84,162,FAILURE,1020,73.0,0,6.909065600018948
500,0.325,87,162,FAILURE,503,29.0,0,6.940027799922973
500,0.325,88,162,FAILURE,502,29.0,0,6.48115470004268
500,0.325,90,162,FAILURE,504,33.0,0,6.44065220002085
500,0.325,89,162,FAILURE,503,29.0,0,6.7021103000734
500,0.325,91,162,FAILURE,500,28.0,0,6.819788200082257
500,0.325,92,162,FAILURE,504,28.0,0,6.800704599940218
500,0.325,96,162,FAILURE,504,30.0,0,6.74719499994535
500,0.325,95,162,FAILURE,503,32.0,0,6.752735699992627
500,0.325,93,162,FAILURE,501,30.0,0,6.967252200003713
500,0.325,97,162,FAILURE,500,30.0,0,6.738151300000027
500,0.325,94,162,FAILURE,504,30.0,0,6.984173499979079
500,0.325,98,162,FAILURE,501,27.0,0,6.7649219000013545
500,0.325,99,162,FAILURE,505,29.0,0,2.983888400020078
500,0.35,6,175,FAILURE,504,28.0,0,6.990908100036904
500,0.35,4,175,FAILURE,507,32.0,0,7.022547999978997
500,0.35,5,175,FAILURE,508,33.0,0,7.029161100042984
500,0.35,2,175,FAILURE,501,26.0,0,7.1306781999301165
500,0.35,0,175,FAILURE,501,26.0,0,7.147607500082813
500,0.35,3,175,FAILURE,504,26.0,0,7.148158999974839
500,0.35,7,175,FAILURE,502,28.0,0,7.13264700002037
500,0.35,1,175,FAILURE,500,29.0,0,7.206661600037478
500,0.35,10,175,FAILURE,504,30.0,0,7.138459600042552
500,0.35,8,175,FAILURE,506,28.0,0,7.229931299923919
500,0.35,9,175,FAILURE,503,29.0,0,7.231348000001162
500,0.35,11,175,FAILURE,503,27.0,0,6.944462999934331
500,0.35,12,175,FAILURE,502,31.0,0,7.068648000014946
500,0.35,13,175,FAILURE,501,28.0,0,7.081957999966107
500,0.35,16,175,FAILURE,505,27.0,0,6.975275299977511
500,0.35,15,175,FAILURE,506,39.0,0,7.010613900027238
500,0.35,14,175,FAILURE,504,29.0,0,7.114831599988975
500,0.35,18,175,FAILURE,501,29.0,0,7.057110300054774
500,0.35,17,175,FAILURE,500,31.0,0,7.095547300064936
500,0.35,19,175,FAILURE,502,29.0,0,7.086574500077404
500,0.35,20,175,FAILURE,502,28.0,0,7.139471900067292
500,0.35,21,175,FAILURE,503,31.0,0,7.16566350008361
500,0.35,22,175,FAILURE,501,29.0,0,7.0551813000347465
500,0.35,23,175,FAILURE,502,27.0,0,6.996393600013107
500,0.35,24,175,FAILURE,502,34.0,0,7.007391999941319
500,0.35,27,175,FAILURE,502,34.0,0,6.935544500011019
500,0.35,25,175,FAILURE,502,36.0,0,7.035159999970347
500,0.35,26,175,FAILURE,500,31.0,0,7.057511599967256
500,0.35,28,175,FAILURE,502,31.0,0,6.976948700030334
500,0.35,29,175,FAILURE,502,30.0,0,7.077690100064501
500,0.35,30,175,FAILURE,502,37.0,0,7.088654100080021
500,0.35,31,175,FAILURE,502,28.0,0,7.066662600031123
500,0.35,32,175,FAILURE,504,27.0,0,7.096688300021924
500,0.35,33,175,FAILURE,504,32.0,0,6.7365782000124454
500,0.35,34,175,FAILURE,500,28.0,0,6.762135000084527
500,0.35,39,175,FAILURE,502,29.0,0,6.721054800087586
500,0.35,36,175,FAILURE,501,27.0,0,6.826039899955504
500,0.35,37,175,FAILURE,501,32.0,0,6.89193130005151
500,0.35,38,175,FAILURE,503,27.0,0,6.872315400047228
500,0.35,35,175,FAILURE,501,31.0,0,7.008753000060096
500,0.35,40,175,FAILURE,500,36.0,0,6.910864100093022
500,0.35,41,175,FAILURE,500,29.0,0,6.926123299985193
500,0.35,43,175,FAILURE,500,27.0,0,6.803807000047527
500,0.35,42,175,FAILURE,501,30.0,0,6.875719100004062
500,0.35,45,175,FAILURE,500,33.0,0,6.8297291999915615
500,0.35,44,175,FAILURE,501,28.0,0,6.954722999944352
500,0.35,47,175,FAILURE,503,30.0,0,6.772056099958718
500,0.35,46,175,FAILURE,501,31.0,0,6.890653799986467
500,0.35,48,175,FAILURE,502,30.0,0,6.822708199964836
500,0.35,49,175,FAILURE,501,30.0,0,6.86214750004001
500,0.35,50,175,FAILURE,505,32.0,0,6.845767399994656
500,0.35,51,175,FAILURE,502,37.0,0,6.8898481000214815
500,0.35,53,175,FAILURE,500,33.0,0,6.850501000066288
500,0.35,52,175,FAILURE,504,31.0,0,6.8869874000083655
500,0.35,54,175,FAILURE,505,31.0,0,6.98627619992476
500,0.35,55,175,FAILURE,504,29.0,0,6.656156399985775
500,0.35,57,175,FAILURE,501,28.0,0,6.745098100043833
500,0.35,56,175,FAILURE,506,36.0,0,6.810629800078459
500,0.35,58,175,FAILURE,509,35.0,0,6.701815400039777
500,0.35,59,175,FAILURE,503,28.0,0,6.802024099975824
500,0.35,60,175,FAILURE,502,32.0,0,6.79516550002154
500,0.35,62,175,FAILURE,506,37.0,0,6.685352099942975
500,0.35,61,175,FAILURE,505,30.0,0,6.869430100079626
500,0.35,63,175,FAILURE,502,27.0,0,6.733564199996181
500,0.35,64,175,FAILURE,500,27.0,0,6.789375100051984
500,0.35,65,175,FAILURE,500,27.0,0,6.830962999956682
500,0.35,69,175,FAILURE,503,29.0,0,6.81432829995174
500,0.35,66,175,FAILURE,501,28.0,0,7.0379370000446215
500,0.35,68,175,FAILURE,502,30.0,0,6.887143500032835
500,0.35,67,175,FAILURE,501,27.0,0,6.987835399922915
500,0.35,73,175,FAILURE,501,31.0,0,6.655435900087468
500,0.35,70,175,FAILURE,503,27.0,0,6.871306899935007
500,0.35,71,175,FAILURE,502,28.0,0,6.933377900044434
500,0.35,72,175,FAILURE,502,31.0,0,6.908071900019422
500,0.35,74,175,FAILURE,501,30.0,0,6.826943500083871
500,0.35,75,175,FAILURE,500,28.0,0,6.905712699983269
500,0.35,76,175,FAILURE,501,32.0,0,6.970866999938153
500,0.35,77,175,FAILURE,503,28.0,0,6.997309400001541
500,0.35,78,175,FAILURE,504,29.0,0,7.062454099999741
500,0.35,81,175,FAILURE,506,29.0,0,7.009625199949369
500,0.35,79,175,FAILURE,503,30.0,0,7.16748279996682
500,0.35,80,175,FAILURE,502,33.0,0,7.124765299959108
500,0.35,82,175,FAILURE,502,30.0,0,7.0867697999347
500,0.35,83,175,FAILURE,500,32.0,0,7.049062600010075
500,0.35,84,175,FAILURE,513,39.0,0,7.095401099999435
500,0.35,85,175,FAILURE,504,32.0,0,7.084463999955915
500,0.35,86,175,FAILURE,502,27.0,0,7.052798299933784
500,0.35,87,175,FAILURE,503,29.0,0,7.073964699986391
500,0.35,92,175,FAILURE,506,28.0,0,6.91292099992279
500,0.35,91,175,FAILURE,500,28.0,0,6.9701983000850305
500,0.35,88,175,FAILURE,502,29.0,0,7.3065278000431135
500,0.35,89,175,FAILURE,505,29.0,0,7.320149900042452
500,0.35,94,175,FAILURE,504,30.0,0,7.0847362000495195
500,0.35,90,175,FAILURE,505,32.0,0,7.3073461999883875
500,0.35,96,175,FAILURE,503,30.0,0,7.028072799905203
500,0.35,95,175,FAILURE,503,32.0,0,7.083201100002043
500,0.35,97,175,FAILURE,501,30.0,0,6.971482699969783
500,0.35,93,175,FAILURE,501,30.0,0,7.373948500026017
500,0.35,98,175,FAILURE,501,27.0,0,6.815622100024484
500,0.35,99,175,FAILURE,504,28.0,0,2.8783981000306085
500,0.4,7,200,FAILURE,502,26.0,0,6.498124600038864
500,0.4,8,200,FAILURE,506,28.0,0,6.547413699910976
500,0.4,0,200,FAILURE,503,26.0,0,6.611487700021826
500,0.4,10,200,FAILURE,504,30.0,0,6.546620900044218
500,0.4,5,200,FAILURE,508,29.0,0,6.617937700008042
500,0.4,1,200,FAILURE,502,29.0,0,6.656498000025749
500,0.4,6,200,FAILURE,508,27.0,0,6.6433342000236735
500,0.4,3,200,FAILURE,505,25.0,0,6.6570924000116065
500,0.4,2,200,FAILURE,503,26.0,0,6.692309199948795
500,0.4,9,200,FAILURE,503,27.0,0,6.675155699951574
500,0.4,4,200,FAILURE,506,30.0,0,6.7293757000006735
500,0.4,12,200,FAILURE,504,30.0,0,6.670353399938904
500,0.4,13,200,FAILURE,504,28.0,0,6.673749400069937
500,0.4,15,200,FAILURE,506,38.0,0,6.721359699964523
500,0.4,11,200,FAILURE,503,26.0,0,6.843034100020304
500,0.4,17,200,FAILURE,500,25.0,0,6.721878199954517
500,0.4,14,200,FAILURE,504,26.0,0,6.791977799963206
500,0.4,16,200,FAILURE,508,26.0,0,6.788832699996419
500,0.4,18,200,FAILURE,501,27.0,0,6.774572499911301
500,0.4,21,200,FAILURE,501,26.0,0,6.707581900060177
500,0.4,19,200,FAILURE,502,28.0,0,6.828149200067855
500,0.4,20,200,FAILURE,501,28.0,0,6.824107100022957
500,0.4,22,200,FAILURE,504,28.0,0,6.597060999949463
500,0.4,30,200,FAILURE,502,37.0,0,6.427878700080328
500,0.4,23,200,FAILURE,501,27.0,0,6.667551300022751
500,0.4,25,200,FAILURE,504,30.0,0,6.616881599999033
500,0.4,27,200,FAILURE,502,33.0,0,6.618901300011203
500,0.4,24,200,FAILURE,504,34.0,0,6.676880299928598
500,0.4,28,200,FAILURE,502,30.0,0,6.607515300041996
500,0.4,32,200,FAILURE,503,26.0,0,6.5966825999785215
500,0.4,29,200,FAILURE,508,29.0,0,6.686725299921818
500,0.4,31,200,FAILURE,502,27.0,0,6.646966600092128
500,0.4,26,200,FAILURE,501,27.0,0,6.864005999988876
500,0.4,34,200,FAILURE,500,26.0,0,6.6359259999589995
500,0.4,35,200,FAILURE,507,30.0,0,6.596135300002061
500,0.4,33,200,FAILURE,500,26.0,0,6.722772000008263
500,0.4,37,200,FAILURE,507,32.0,0,6.631939599988982
500,0.4,39,200,FAILURE,502,28.0,0,6.611549600027502
500,0.4,36,200,FAILURE,502,27.0,0,6.699268600088544
500,0.4,38,200,FAILURE,503,28.0,0,6.7555699000367895
500,0.4,41,200,FAILURE,501,24.0,0,6.679229600005783
500,0.4,40,200,FAILURE,502,36.0,0,6.702208600006998
500,0.4,42,200,FAILURE,502,26.0,0,6.692119900020771
500,0.4,43,200,FAILURE,500,27.0,0,6.642090199980885
500,0.4,46,200,FAILURE,502,30.0,0,6.533055300009437
500,0.4,45,200,FAILURE,502,31.0,0,6.696845500031486
500,0.4,44,200,FAILURE,502,26.0,0,6.724545600009151
500,0.4,49,200,FAILURE,501,30.0,0,6.587632399983704
500,0.4,47,200,FAILURE,504,30.0,0,6.65581710007973
500,0.4,48,200,FAILURE,504,26.0,0,6.637535299989395
500,0.4,50,200,FAILURE,502,26.0,0,6.666048999992199
500,0.4,51,200,FAILURE,504,31.0,0,6.660707399947569
500,0.4,53,200,FAILURE,501,29.0,0,6.627959200064652
500,0.4,54,200,FAILURE,503,27.0,0,6.670090500032529
500,0.4,52,200,FAILURE,504,30.0,0,6.761644400074147
500,0.4,55,200,FAILURE,503,27.0,0,6.724015399930067
500,0.4,57,200,FAILURE,501,27.0,0,6.703472400084138
500,0.4,56,200,FAILURE,507,31.0,0,6.737342400010675
500,0.4,59,200,FAILURE,505,28.0,0,6.740229200106114
500,0.4,58,200,FAILURE,507,30.0,0,6.7942375999409705
500,0.4,60,200,FAILURE,504,31.0,0,6.839393900008872
500,0.4,64,200,FAILURE,506,27.0,0,6.620012299972586
500,0.4,62,200,FAILURE,504,28.0,0,6.738026099978015
500,0.4,63,200,FAILURE,501,26.0,0,6.74189900001511
500,0.4,61,200,FAILURE,501,28.0,0,6.812504900037311
500,0.4,65,200,FAILURE,504,27.0,0,6.746148800011724
500,0.4,66,200,FAILURE,501,27.0,0,6.635147899971344
500,0.4,67,200,FAILURE,503,25.0,0,6.583603599923663
500,0.4,70,200,FAILURE,503,27.0,0,6.586870500002988
500,0.4,69,200,FAILURE,504,29.0,0,6.694060600013472
500,0.4,72,200,FAILURE,502,28.0,0,6.603815200040117
500,0.4,68,200,FAILURE,502,28.0,0,6.840394500060938
500,0.4,71,200,FAILURE,503,27.0,0,6.661210099933669
500,0.4,73,200,FAILURE,500,27.0,0,6.661155699985102
500,0.4,76,200,FAILURE,503,30.0,0,6.587416399968788
500,0.4,75,200,FAILURE,500,27.0,0,6.715917299967259
500,0.4,74,200,FAILURE,502,30.0,0,6.781872699968517
500,0.4,77,200,FAILURE,505,25.0,0,6.573155299993232
500,0.4,78,200,FAILURE,504,27.0,0,6.727466900018044
500,0.4,79,200,FAILURE,504,28.0,0,6.7265071999281645
500,0.4,84,200,FAILURE,512,39.0,0,6.569391299970448
500,0.4,82,200,FAILURE,502,27.0,0,6.64440360001754
500,0.4,83,200,FAILURE,502,27.0,0,6.693657499970868
500,0.4,80,200,FAILURE,505,31.0,0,6.793593699927442
500,0.4,81,200,FAILURE,502,27.0,0,6.744750899961218
500,0.4,85,200,FAILURE,504,32.0,0,6.801810400094837
500,0.4,87,200,FAILURE,503,28.0,0,6.732632600003853
500,0.4,86,200,FAILURE,503,27.0,0,6.767871499992907
500,0.4,88,200,FAILURE,504,27.0,0,6.719191799988039
500,0.4,89,200,FAILURE,506,29.0,0,6.765382399898954
500,0.4,93,200,FAILURE,502,28.0,0,6.760547499987297
500,0.4,95,200,FAILURE,503,30.0,0,7.1083418999332935
500,0.4,92,200,FAILURE,504,28.0,0,7.209939699969254
500,0.4,91,200,FAILURE,501,25.0,0,7.2185640999814495
500,0.4,97,200,FAILURE,502,29.0,0,6.9477748000063
500,0.4,94,200,FAILURE,504,29.0,0,7.175996299949475
500,0.4,90,200,FAILURE,504,30.0,0,7.354234499973245
500,0.4,96,200,FAILURE,502,29.0,0,7.019259999971837
500,0.4,98,200,FAILURE,502,26.0,0,6.998161700088531
500,0.4,99,200,FAILURE,505,28.0,0,3.6078593999845907
1000,0.0,3,0,FAILURE,1000,510.0,0,8.11109340004623
1000,0.0,5,0,FAILURE,1000,510.0,0,8.147754200035706
1000,0.0,7,0,FAILURE,1000,510.0,0,8.229467700002715
1000,0.0,1,0,FAILURE,1000,510.0,0,8.29344260005746
1000,0.0,2,0,FAILURE,1000,510.0,0,8.322588999988511
1000,0.0,6,0,FAILURE,1000,510.0,0,8.308749100076966
1000,0.0,0,0,FAILURE,1000,510.0,0,8.352517300052568
1000,0.0,10,0,FAILURE,1000,510.0,0,8.180645600077696
1000,0.0,8,0,FAILURE,1000,510.0,0,8.337219399982132
1000,0.0,9,0,FAILURE,1000,510.0,0,8.316270399955101
1000,0.0,4,0,FAILURE,1000,510.0,0,8.503979199915193
1000,0.0,12,0,FAILURE,1000,510.0,0,8.154136099969037
1000,0.0,13,0,FAILURE,1000,510.0,0,8.100300600053743
1000,0.0,11,0,FAILURE,1000,510.0,0,8.462344700004905
1000,0.0,18,0,FAILURE,1000,510.0,0,8.214791900012642
1000,0.0,21,0,FAILURE,1000,510.0,0,8.165604799985886
1000,0.0,20,0,FAILURE,1000,510.0,0,8.292961600003764
1000,0.0,14,0,FAILURE,1000,510.0,0,8.476677099941298
1000,0.0,19,0,FAILURE,1000,510.0,0,8.406328800017945
1000,0.0,17,0,FAILURE,1000,510.0,0,8.734840600052848
1000,0.0,16,0,FAILURE,1000,510.0,0,8.782578499987721
1000,0.0,15,0,FAILURE,1000,510.0,0,8.81921520002652
1000,0.0,22,0,FAILURE,1000,510.0,0,8.086367100011557
1000,0.0,23,0,FAILURE,1000,510.0,0,8.33867760002613
1000,0.0,27,0,FAILURE,1000,510.0,0,8.082144999993034
1000,0.0,24,0,FAILURE,1000,510.0,0,8.326803099946119
1000,0.0,25,0,FAILURE,1000,510.0,0,8.467796199955046
1000,0.0,28,0,FAILURE,1000,510.0,0,8.333907200023532
1000,0.0,29,0,FAILURE,1000,510.0,0,8.331506700022146
1000,0.0,26,0,FAILURE,1000,510.0,0,8.52465639996808
1000,0.0,31,0,FAILURE,1000,510.0,0,8.315460800076835
1000,0.0,30,0,FAILURE,1000,510.0,0,8.440555899986066
1000,0.0,32,0,FAILURE,1000,510.0,0,8.41503949998878
1000,0.0,34,0,FAILURE,1000,510.0,0,8.056901899981312
1000,0.0,33,0,FAILURE,1000,510.0,0,8.394383999984711
1000,0.0,35,0,FAILURE,1000,510.0,0,8.106811400037259
1000,0.0,36,0,FAILURE,1000,510.0,0,8.035313099971972
1000,0.0,38,0,FAILURE,1000,510.0,0,8.080891599995084
1000,0.0,37,0,FAILURE,1000,510.0,0,8.196133299963549
1000,0.0,39,0,FAILURE,1000,510.0,0,8.15812149993144
1000,0.0,40,0,FAILURE,1000,510.0,0,8.292840600013733
1000,0.0,43,0,FAILURE,1000,510.0,0,8.057568700052798
1000,0.0,41,0,FAILURE,1000,510.0,0,8.224739899975248
1000,0.0,42,0,FAILURE,1000,510.0,0,8.157873799907975
1000,0.0,45,0,FAILURE,1000,510.0,0,8.014801800018176
1000,0.0,47,0,FAILURE,1000,510.0,0,7.93983930000104
1000,0.0,44,0,FAILURE,1000,510.0,0,8.258948900038376
1000,0.0,48,0,FAILURE,1000,510.0,0,7.949089100002311
1000,0.0,46,0,FAILURE,1000,510.0,0,8.374514400027692
1000,0.0,49,0,FAILURE,1000,510.0,0,8.271692199981771
1000,0.0,50,0,FAILURE,1000,510.0,0,8.423748300061561
1000,0.0,52,0,FAILURE,1000,510.0,0,8.279163699946366
1000,0.0,53,0,FAILURE,1000,510.0,0,8.280579200014472
1000,0.0,54,0,FAILURE,1000,510.0,0,8.379258100059815
1000,0.0,51,0,FAILURE,1000,510.0,0,8.585062999976799
1000,0.0,55,0,FAILURE,1000,510.0,0,8.149274199968204
1000,0.0,56,0,FAILURE,1000,510.0,0,8.123369200038724
1000,0.0,57,0,FAILURE,1000,510.0,0,8.152797500020824
1000,0.0,58,0,FAILURE,1000,510.0,0,8.092556099989451
1000,0.0,59,0,FAILURE,1000,510.0,0,7.981398699921556
1000,0.0,60,0,FAILURE,1000,510.0,0,8.024938000016846
1000,0.0,61,0,FAILURE,1000,510.0,0,7.952809200040065
1000,0.0,62,0,FAILURE,1000,510.0,0,8.085307599976659
1000,0.0,64,0,FAILURE,1000,510.0,0,7.9775900999084115
1000,0.0,63,0,FAILURE,1000,510.0,0,8.122532599954866
1000,0.0,65,0,FAILURE,1000,510.0,0,8.111587499966845
1000,0.0,66,0,FAILURE,1000,510.0,0,8.140875899931416
1000,0.0,67,0,FAILURE,1000,510.0,0,8.09945290000178
1000,0.0,70,0,FAILURE,1000,510.0,0,7.985320099978708
1000,0.0,69,0,FAILURE,1000,510.0,0,8.065497800009325
1000,0.0,68,0,FAILURE,1000,510.0,0,8.131416899967007
1000,0.0,71,0,FAILURE,1000,510.0,0,8.005303199985065
1000,0.0,72,0,FAILURE,1000,510.0,0,8.06645100004971
1000,0.0,74,0,FAILURE,1000,510.0,0,8.145864499965683
1000,0.0,75,0,FAILURE,1000,510.0,0,8.26602990005631
1000,0.0,73,0,FAILURE,1000,510.0,0,8.356369799934328
1000,0.0,76,0,FAILURE,1000,510.0,0,8.294830000028014
1000,0.0,78,0,FAILURE,1000,510.0,0,7.884723600000143
1000,0.0,79,0,FAILURE,1000,510.0,0,7.825107299955562
1000,0.0,80,0,FAILURE,1000,510.0,0,8.127809299970977
1000,0.0,81,0,FAILURE,1000,510.0,0,8.293673099949956
1000,0.0,77,0,FAILURE,1000,510.0,0,8.51245140004903
1000,0.0,83,0,FAILURE,1000,510.0,0,8.271175400004722
1000,0.0,82,0,FAILURE,1000,510.0,0,8.50452379998751
1000,0.0,84,0,FAILURE,1000,510.0,0,8.233234799932688
1000,0.0,87,0,FAILURE,1000,510.0,0,8.031864800024778
1000,0.0,85,0,FAILURE,1000,510.0,0,8.289052600041032
1000,0.0,86,0,FAILURE,1000,510.0,0,8.586920300032943
1000,0.0,88,0,FAILURE,1000,510.0,0,8.243774399976246
1000,0.0,89,0,FAILURE,1000,510.0,0,8.193122200085782
1000,0.0,90,0,FAILURE,1000,510.0,0,8.106696099974215
1000,0.0,91,0,FAILURE,1000,510.0,0,8.138228999916464
1000,0.0,92,0,FAILURE,1000,510.0,0,8.170390799990855
1000,0.0,93,0,FAILURE,1000,510.0,0,8.040269499993883
1000,0.0,94,0,FAILURE,1000,510.0,0,8.116755299968645
1000,0.0,95,0,FAILURE,1000,510.0,0,7.888333699898794
1000,0.0,97,0,FAILURE,1000,510.0,0,7.833614699891768
1000,0.0,96,0,FAILURE,1000,510.0,0,7.96069149998948
1000,0.0,98,0,FAILURE,1000,510.0,0,7.654293700004928
1000,0.0,99,0,FAILURE,1000,510.0,0,3.5970657999860123
1000,0.05,4,50,SUCCESS,91168,3000.0,6205,8.010031800018623
1000,0.05,0,50,SUCCESS,84545,3000.0,5739,8.065178100019693
1000,0.05,3,50,SUCCESS,83548,3000.0,5706,8.055860299966298
1000,0.05,2,50,SUCCESS,87559,3000.0,5906,8.066593599971384
1000,0.05,5,50,SUCCESS,86343,3000.0,5900,8.065229799947701
1000,0.05,10,50,SUCCESS,109047,3000.0,7411,8.062076800037175
1000,0.05,8,50,SUCCESS,83458,3000.0,5738,8.079406599979848
1000,0.05,1,50,SUCCESS,89800,3000.0,6068,8.167718500015326
1000,0.05,6,50,SUCCESS,85843,3000.0,5919,8.17890079994686
1000,0.05,9,50,SUCCESS,113080,3000.0,7758,8.189390500076115
1000,0.05,7,50,SUCCESS,93829,3000.0,6332,8.217871099943295
1000,0.05,11,50,SUCCESS,97525,3000.0,6693,8.214983000070788
1000,0.05,17,50,SUCCESS,58470,3000.0,3934,8.125662000034936
1000,0.05,12,50,SUCCESS,113116,3000.0,7741,8.227016099961475
1000,0.05,14,50,SUCCESS,95061,3000.0,6599,8.228179599973373
1000,0.05,16,50,SUCCESS,92117,3000.0,6256,8.197462899959646
1000,0.05,13,50,SUCCESS,98124,3000.0,6642,8.258017600048333
1000,0.05,18,50,SUCCESS,85248,3000.0,5790,8.199924899963662
1000,0.05,15,50,SUCCESS,80091,3000.0,5321,8.32729719998315
1000,0.05,19,50,SUCCESS,72666,3000.0,4892,8.26015250000637
1000,0.05,20,50,SUCCESS,112694,3000.0,7726,8.361243700026534
1000,0.05,21,50,SUCCESS,95730,3000.0,6587,8.367573900031857
1000,0.05,22,50,SUCCESS,72053,3000.0,4935,8.134836299926974
1000,0.05,26,50,SUCCESS,90645,3000.0,6165,8.139422100037336
1000,0.05,25,50,SUCCESS,104745,3000.0,7172,8.252622400061227
1000,0.05,23,50,SUCCESS,86761,3000.0,5903,8.329680299968459
1000,0.05,24,50,SUCCESS,101857,3000.0,6929,8.311485799960792
1000,0.05,28,50,SUCCESS,104803,3000.0,7200,8.28760279994458
1000,0.05,27,50,SUCCESS,88785,3000.0,6098,8.353200800018385
1000,0.05,29,50,SUCCESS,114673,3000.0,7710,8.265638099983335
1000,0.05,32,50,SUCCESS,79396,3000.0,5441,8.103482999955304
1000,0.05,30,50,SUCCESS,98726,3000.0,6711,8.27676140004769
1000,0.05,31,50,SUCCESS,98411,3000.0,6696,8.25746460002847
1000,0.05,33,50,SUCCESS,105396,3000.0,7248,8.115263100015
1000,0.05,39,50,SUCCESS,86351,3000.0,5916,8.039443099987693
1000,0.05,41,50,SUCCESS,95515,3000.0,6583,8.285681699984707
1000,0.05,38,50,SUCCESS,65431,3000.0,4368,8.386397699941881
1000,0.05,36,50,SUCCESS,84803,3000.0,5735,8.519653599942103
1000,0.05,35,50,SUCCESS,94361,3000.0,6402,8.585939900018275
1000,0.05,34,50,SUCCESS,78924,3000.0,5536,8.814154600026086
1000,0.05,42,50,SUCCESS,109350,3000.0,7396,8.595847300020978
1000,0.05,37,50,SUCCESS,83644,3000.0,5699,8.759758199914359
1000,0.05,40,50,SUCCESS,88080,3000.0,6000,8.668552899966016
1000,0.05,43,50,SUCCESS,94809,3000.0,6523,8.88663429999724
1000,0.05,44,50,SUCCESS,82166,3000.0,5602,8.419158899923787
1000,0.05,45,50,SUCCESS,79565,3000.0,5440,8.444180599995889
1000,0.05,47,50,SUCCESS,84602,3000.0,5827,8.551153299980797
