N,p,seed,number_of_shortcuts,status,total_spikes,last_spike_time,activity_duration,late_spikes,runtime_seconds
2000,0.3157894736842105,0,632,FAILURE,2003,40.0,30.0,0,3.4525034999242052
2000,0.3157894736842105,1,632,FAILURE,2009,35.0,25.0,0,3.5633754999144003
2000,0.3157894736842105,2,632,FAILURE,2011,34.0,24.0,0,3.5270554999588057
2000,0.3157894736842105,3,632,FAILURE,2008,35.0,25.0,0,3.5231018000049517
2000,0.3157894736842105,4,632,FAILURE,2015,37.0,27.0,0,3.4939791000215337
2000,0.3157894736842105,5,632,FAILURE,2009,42.0,32.0,0,3.5016701000276953
2000,0.3157894736842105,6,632,FAILURE,2007,36.0,26.0,0,3.5251599999610335
2000,0.3157894736842105,7,632,FAILURE,2009,40.0,30.0,0,3.4909904999658465
2000,0.3157894736842105,8,632,FAILURE,2011,44.0,34.0,0,3.578565700096078
2000,0.3157894736842105,9,632,FAILURE,2010,35.0,25.0,0,3.6010074999649078
2000,0.3157894736842105,10,632,FAILURE,2011,33.0,23.0,0,3.514230100088753
2000,0.3157894736842105,11,632,FAILURE,2015,40.0,30.0,0,3.5223525000037625
2000,0.3157894736842105,12,632,FAILURE,2003,37.0,27.0,0,3.5913624999811873
2000,0.3157894736842105,13,632,FAILURE,2006,37.0,27.0,0,3.4941212999401614
2000,0.3157894736842105,14,632,FAILURE,2009,37.0,27.0,0,3.4804896001005545
2000,0.3157894736842105,15,632,SUCCESS,235482,3000.0,2990.0,15876,3.7536223999923095
2000,0.3157894736842105,16,632,FAILURE,2007,34.0,24.0,0,3.59503000008408
2000,0.3157894736842105,17,632,FAILURE,2006,34.0,24.0,0,3.556588900042698
2000,0.3157894736842105,18,632,FAILURE,2010,38.0,28.0,0,3.5042448999593034
2000,0.3157894736842105,19,632,FAILURE,2014,38.0,28.0,0,3.5765645999927074
2000,0.3157894736842105,20,632,FAILURE,2005,38.0,28.0,0,3.5713076000101864
2000,0.3157894736842105,21,632,FAILURE,2002,35.0,25.0,0,3.570186399971135
2000,0.3157894736842105,22,632,FAILURE,2007,38.0,28.0,0,3.56830349995289
2000,0.3157894736842105,23,632,FAILURE,2018,40.0,30.0,0,3.4834302000235766
2000,0.3157894736842105,24,632,FAILURE,2012,38.0,28.0,0,3.549613400013186
2000,0.3157894736842105,25,632,FAILURE,2012,42.0,32.0,0,3.5606625999789685
2000,0.3157894736842105,26,632,FAILURE,2013,35.0,25.0,0,3.5912117999978364
2000,0.3157894736842105,27,632,FAILURE,2011,41.0,31.0,0,3.679850999964401
2000,0.3157894736842105,28,632,FAILURE,2012,35.0,25.0,0,3.536398300086148
2000,0.3157894736842105,29,632,FAILURE,2010,42.0,32.0,0,3.5762759000062943
2000,0.3157894736842105,30,632,FAILURE,2009,37.0,27.0,0,3.5722713000141084
2000,0.3157894736842105,31,632,FAILURE,2012,38.0,28.0,0,3.5858286001021042
2000,0.3157894736842105,32,632,FAILURE,2015,35.0,25.0,0,3.5752304999623448
2000,0.3157894736842105,33,632,FAILURE,2009,36.0,26.0,0,3.5379667000379413
2000,0.3157894736842105,34,632,FAILURE,2012,33.0,23.0,0,3.5949371999595314
2000,0.3157894736842105,35,632,FAILURE,2007,34.0,24.0,0,3.6794293000129983
2000,0.3157894736842105,36,632,FAILURE,2007,39.0,29.0,0,3.715247500105761
2000,0.3157894736842105,37,632,FAILURE,2010,38.0,28.0,0,3.63722679996863
2000,0.3157894736842105,38,632,FAILURE,2014,40.0,30.0,0,3.5116392000345513
2000,0.3157894736842105,39,632,FAILURE,2006,37.0,27.0,0,3.571141800028272
2000,0.3157894736842105,40,632,FAILURE,2014,36.0,26.0,0,3.4769175000255927
2000,0.3157894736842105,41,632,FAILURE,2010,34.0,24.0,0,3.5840898000169545
2000,0.3157894736842105,42,632,FAILURE,2009,36.0,26.0,0,3.5577714999672025
2000,0.3157894736842105,43,632,FAILURE,2005,33.0,23.0,0,3.5377583999652416
2000,0.3157894736842105,44,632,FAILURE,2005,33.0,23.0,0,3.5021021999418736
2000,0.3157894736842105,45,632,FAILURE,2004,36.0,26.0,0,3.597630799980834
2000,0.3157894736842105,46,632,FAILURE,2011,39.0,29.0,0,3.6063851000508294
2000,0.3157894736842105,47,632,FAILURE,2009,43.0,33.0,0,3.5683315000496805
2000,0.3157894736842105,48,632,FAILURE,2007,35.0,25.0,0,3.58746800001245
2000,0.3157894736842105,49,632,FAILURE,2011,40.0,30.0,0,3.503492599935271
2000,0.3157894736842105,50,632,FAILURE,2005,36.0,26.0,0,3.566000800114125
2000,0.3157894736842105,51,632,FAILURE,2007,33.0,23.0,0,3.470151799963787
2000,0.3157894736842105,52,632,FAILURE,2008,37.0,27.0,0,3.469391099992208
2000,0.3157894736842105,53,632,FAILURE,2016,35.0,25.0,0,3.546900499961339
2000,0.3157894736842105,54,632,FAILURE,2015,35.0,25.0,0,3.4957183999940753
2000,0.3157894736842105,55,632,FAILURE,2006,34.0,24.0,0,3.568786200019531
2000,0.3157894736842105,56,632,FAILURE,2009,37.0,27.0,0,3.5601306000025943
2000,0.3157894736842105,57,632,FAILURE,2008,33.0,23.0,0,3.4606474000029266
2000,0.3157894736842105,58,632,FAILURE,2018,39.0,29.0,0,3.50015410000924
2000,0.3157894736842105,59,632,FAILURE,2006,37.0,27.0,0,3.6039783000014722
2000,0.3157894736842105,60,632,FAILURE,2008,33.0,23.0,0,3.535315499990247
2000,0.3157894736842105,61,632,FAILURE,2007,34.0,24.0,0,3.4820011000847444
2000,0.3157894736842105,62,632,FAILURE,2011,35.0,25.0,0,3.4984139000298455
2000,0.3157894736842105,63,632,FAILURE,2008,34.0,24.0,0,3.5271175999660045
2000,0.3157894736842105,64,632,FAILURE,2016,36.0,26.0,0,3.7020312999375165
2000,0.3157894736842105,65,632,FAILURE,2008,31.0,21.0,0,3.52734530007001
2000,0.3157894736842105,66,632,FAILURE,2005,39.0,29.0,0,3.55042730004061
2000,0.3157894736842105,67,632,FAILURE,2013,36.0,26.0,0,3.5942288999212906
2000,0.3157894736842105,68,632,FAILURE,2007,42.0,32.0,0,3.5308733000420034
2000,0.3157894736842105,69,632,FAILURE,2011,37.0,27.0,0,3.515878799953498
2000,0.3157894736842105,70,632,FAILURE,2009,36.0,26.0,0,3.5132003999315202
2000,0.3157894736842105,71,632,FAILURE,2010,36.0,26.0,0,3.583626399980858
2000,0.3157894736842105,72,632,FAILURE,2010,39.0,29.0,0,3.4976268000900745
2000,0.3157894736842105,73,632,FAILURE,2013,37.0,27.0,0,3.5247161000734195
2000,0.3157894736842105,74,632,FAILURE,2032,46.0,36.0,0,3.524670399958268
2000,0.3157894736842105,75,632,FAILURE,2012,33.0,23.0,0,3.486410600016825
2000,0.3157894736842105,76,632,FAILURE,2009,43.0,33.0,0,3.5535246999934316
2000,0.3157894736842105,77,632,FAILURE,2015,34.0,24.0,0,3.5196803000289947
2000,0.3157894736842105,78,632,FAILURE,2008,40.0,30.0,0,3.5819649000186473
2000,0.3157894736842105,79,632,FAILURE,2011,36.0,26.0,0,3.583245199988596
2000,0.3157894736842105,80,632,FAILURE,2011,34.0,24.0,0,3.5449803998926654
2000,0.3157894736842105,81,632,FAILURE,2012,34.0,24.0,0,3.5271497999783605
2000,0.3157894736842105,82,632,FAILURE,2004,34.0,24.0,0,3.577361600007862
2000,0.3157894736842105,83,632,FAILURE,2010,38.0,28.0,0,3.468948099995032
2000,0.3157894736842105,84,632,FAILURE,2015,36.0,26.0,0,3.4790642999578267
2000,0.3157894736842105,85,632,FAILURE,2011,36.0,26.0,0,3.495025600073859
2000,0.3157894736842105,86,632,FAILURE,2007,33.0,23.0,0,3.4995551999891177
2000,0.3157894736842105,87,632,FAILURE,2012,36.0,26.0,0,3.4935969000216573
2000,0.3157894736842105,88,632,FAILURE,2006,36.0,26.0,0,3.501216199947521
2000,0.3157894736842105,89,632,SUCCESS,228731,3000.0,2990.0,15605,3.8216347999405116
2000,0.3157894736842105,90,632,FAILURE,2008,38.0,28.0,0,3.5265824999660254
2000,0.3157894736842105,91,632,FAILURE,2007,35.0,25.0,0,3.563805800047703
2000,0.3157894736842105,92,632,FAILURE,2007,35.0,25.0,0,3.559834999963641
2000,0.3157894736842105,93,632,FAILURE,2008,40.0,30.0,0,3.605239599943161
2000,0.3157894736842105,94,632,FAILURE,2011,42.0,32.0,0,3.452178100007586
2000,0.3157894736842105,95,632,FAILURE,2006,34.0,24.0,0,3.5566800999222323
2000,0.3157894736842105,96,632,FAILURE,2010,39.0,29.0,0,3.5840844999765977
2000,0.3157894736842105,97,632,FAILURE,2007,37.0,27.0,0,3.568362500052899
2000,0.3157894736842105,98,632,FAILURE,2014,39.0,29.0,0,3.4925454000476748
2000,0.3157894736842105,99,632,FAILURE,2016,39.0,29.0,0,3.5590276001021266
2000,0.3684210526315789,0,737,FAILURE,2006,38.0,28.0,0,3.6784410000545904
2000,0.3684210526315789,1,737,FAILURE,2013,33.0,23.0,0,3.542293900041841
2000,0.3684210526315789,2,737,FAILURE,2011,33.0,23.0,0,3.6934256000677124
2000,0.3684210526315789,3,737,FAILURE,2011,35.0,25.0,0,3.703727599931881
2000,0.3684210526315789,4,737,FAILURE,2015,34.0,24.0,0,3.6293859001016244
2000,0.3684210526315789,5,737,FAILURE,2008,37.0,27.0,0,3.581973799970001
2000,0.3684210526315789,6,737,FAILURE,2011,35.0,25.0,0,3.524698399938643
2000,0.3684210526315789,7,737,FAILURE,2004,35.0,25.0,0,3.5360825000097975
2000,0.3684210526315789,8,737,FAILURE,2018,36.0,26.0,0,3.5711675999918953
2000,0.3684210526315789,9,737,FAILURE,2012,34.0,24.0,0,3.598607400082983
2000,0.3684210526315789,10,737,FAILURE,2017,33.0,23.0,0,3.5300780000397936
2000,0.3684210526315789,11,737,FAILURE,2019,35.0,25.0,0,3.582770699984394
2000,0.3684210526315789,12,737,FAILURE,2005,36.0,26.0,0,3.4806057000532746
2000,0.3684210526315789,13,737,FAILURE,2009,36.0,26.0,0,3.5614844999508932
2000,0.3684210526315789,14,737,FAILURE,2010,37.0,27.0,0,3.540885099908337
2000,0.3684210526315789,15,737,SUCCESS,176368,3000.0,2990.0,11889,3.7567386999726295
2000,0.3684210526315789,16,737,FAILURE,2012,34.0,24.0,0,3.491160200093873
2000,0.3684210526315789,17,737,FAILURE,2007,34.0,24.0,0,3.6484013999579474
2000,0.3684210526315789,18,737,FAILURE,2014,36.0,26.0,0,3.5352236999897286
2000,0.3684210526315789,19,737,FAILURE,2015,37.0,27.0,0,3.5473287000786513
2000,0.3684210526315789,20,737,FAILURE,2014,36.0,26.0,0,3.562277599936351
2000,0.3684210526315789,21,737,FAILURE,2006,34.0,24.0,0,3.570564499939792
2000,0.3684210526315789,22,737,FAILURE,2016,36.0,26.0,0,3.5241287000244483
2000,0.3684210526315789,23,737,FAILURE,2012,30.0,20.0,0,3.598258599988185
2000,0.3684210526315789,24,737,FAILURE,2016,35.0,25.0,0,3.480071499943733
2000,0.3684210526315789,25,737,FAILURE,2014,38.0,28.0,0,3.661880199913867
2000,0.3684210526315789,26,737,FAILURE,2018,32.0,22.0,0,3.589382400037721
2000,0.3684210526315789,27,737,FAILURE,4035,77.0,67.0,0,3.6129109000321478
2000,0.3684210526315789,28,737,FAILURE,2012,34.0,24.0,0,3.5581519999541342
2000,0.3684210526315789,29,737,FAILURE,2010,39.0,29.0,0,3.4972789000021294
2000,0.3684210526315789,30,737,FAILURE,2010,34.0,24.0,0,3.4799291999079287
2000,0.3684210526315789,31,737,FAILURE,2016,35.0,25.0,0,3.457560799899511
2000,0.3684210526315789,32,737,FAILURE,2015,33.0,23.0,0,3.5829287000233307
2000,0.3684210526315789,33,737,FAILURE,2004,30.0,20.0,0,3.532782500027679
2000,0.3684210526315789,34,737,FAILURE,2012,31.0,21.0,0,3.492191300028935
2000,0.3684210526315789,35,737,FAILURE,2010,31.0,21.0,0,3.577030799933709
2000,0.3684210526315789,36,737,FAILURE,2012,38.0,28.0,0,3.5349750999594107
2000,0.3684210526315789,37,737,FAILURE,2013,37.0,27.0,0,3.671858899993822
2000,0.3684210526315789,38,737,FAILURE,2011,34.0,24.0,0,3.5306827999884263
2000,0.3684210526315789,39,737,FAILURE,2008,33.0,23.0,0,3.4795241000829265
2000,0.3684210526315789,40,737,FAILURE,2013,30.0,20.0,0,3.468244899995625
2000,0.3684210526315789,41,737,FAILURE,2013,34.0,24.0,0,3.5946979000000283
2000,0.3684210526315789,42,737,FAILURE,2010,31.0,21.0,0,3.50332289992366
2000,0.3684210526315789,43,737,FAILURE,2006,30.0,20.0,0,3.5334411000367254
2000,0.3684210526315789,44,737,FAILURE,2006,33.0,23.0,0,3.5369530998868868
2000,0.3684210526315789,45,737,FAILURE,2003,35.0,25.0,0,3.501916700042784
2000,0.3684210526315789,46,737,FAILURE,2013,36.0,26.0,0,3.5118297999724746
2000,0.3684210526315789,47,737,FAILURE,2018,38.0,28.0,0,3.4968929000897333
2000,0.3684210526315789,48,737,FAILURE,2015,33.0,23.0,0,3.471057200105861
2000,0.3684210526315789,49,737,FAILURE,2012,38.0,28.0,0,3.5852536000311375
2000,0.3684210526315789,50,737,FAILURE,2010,36.0,26.0,0,3.556827099993825
2000,0.3684210526315789,51,737,FAILURE,2007,33.0,23.0,0,3.5275871999328956
2000,0.3684210526315789,52,737,FAILURE,2015,34.0,24.0,0,3.5747329000150785
2000,0.3684210526315789,53,737,FAILURE,2019,35.0,25.0,0,3.56139099993743
2000,0.3684210526315789,54,737,FAILURE,2013,33.0,23.0,0,3.562883700011298
2000,0.3684210526315789,55,737,FAILURE,2024,34.0,24.0,0,3.591367399902083
2000,0.3684210526315789,56,737,FAILURE,2014,32.0,22.0,0,3.6327781999716535
2000,0.3684210526315789,57,737,FAILURE,2008,32.0,22.0,0,3.5250669999513775
2000,0.3684210526315789,58,737,FAILURE,2020,37.0,27.0,0,3.5926227000309154
2000,0.3684210526315789,59,737,FAILURE,2009,37.0,27.0,0,3.59003289998509
2000,0.3684210526315789,60,737,FAILURE,2013,31.0,21.0,0,3.8897403998998925
2000,0.3684210526315789,61,737,FAILURE,2014,32.0,22.0,0,3.627306399983354
2000,0.3684210526315789,62,737,FAILURE,2012,33.0,23.0,0,3.6564956000074744
2000,0.3684210526315789,63,737,FAILURE,2013,33.0,23.0,0,3.63093890005257
2000,0.3684210526315789,64,737,FAILURE,2014,36.0,26.0,0,3.5830829999176785
2000,0.3684210526315789,65,737,FAILURE,2016,31.0,21.0,0,3.5689463999588042
2000,0.3684210526315789,66,737,FAILURE,2008,33.0,23.0,0,3.476751900045201
2000,0.3684210526315789,67,737,FAILURE,2014,32.0,22.0,0,3.4814428000245243
2000,0.3684210526315789,68,737,SUCCESS,220594,3000.0,2990.0,14580,3.8212141999974847
2000,0.3684210526315789,69,737,FAILURE,2012,32.0,22.0,0,3.638119100010954
2000,0.3684210526315789,70,737,FAILURE,2010,33.0,23.0,0,3.4998144999844953
2000,0.3684210526315789,71,737,FAILURE,2013,33.0,23.0,0,3.5902675999095663
2000,0.3684210526315789,72,737,FAILURE,2014,35.0,25.0,0,3.6147081999806687
2000,0.3684210526315789,73,737,FAILURE,2016,36.0,26.0,0,3.538865300011821
2000,0.3684210526315789,74,737,FAILURE,2027,40.0,30.0,0,3.535390399978496
2000,0.3684210526315789,75,737,FAILURE,2008,31.0,21.0,0,3.5946264999220148
2000,0.3684210526315789,76,737,FAILURE,2006,40.0,30.0,0,3.58119360008277
2000,0.3684210526315789,77,737,FAILURE,2013,32.0,22.0,0,3.531635299907066
2000,0.3684210526315789,78,737,FAILURE,2022,40.0,30.0,0,3.537871400010772
2000,0.3684210526315789,79,737,FAILURE,2010,33.0,23.0,0,3.4472255000146106
2000,0.3684210526315789,80,737,FAILURE,2018,34.0,24.0,0,3.539123800001107
2000,0.3684210526315789,81,737,FAILURE,2017,33.0,23.0,0,3.5321270000422373
2000,0.3684210526315789,82,737,FAILURE,2006,32.0,22.0,0,3.7641366999596357
2000,0.3684210526315789,83,737,FAILURE,2010,36.0,26.0,0,3.6957365999696776
2000,0.3684210526315789,84,737,FAILURE,2014,33.0,23.0,0,1517.767287399969
2000,0.3684210526315789,85,737,FAILURE,2011,34.0,24.0,0,1708.8608700999757
2000,0.3684210526315789,86,737,FAILURE,2005,31.0,21.0,0,6.913838500040583
2000,0.3684210526315789,87,737,FAILURE,2011,34.0,24.0,0,4.531582299969159
2000,0.3684210526315789,88,737,FAILURE,2006,33.0,23.0,0,3.6297501999652013
2000,0.3684210526315789,89,737,FAILURE,2021,48.0,38.0,0,3.5456120999297127
2000,0.3684210526315789,90,737,FAILURE,2009,36.0,26.0,0,3.544507100014016
2000,0.3684210526315789,91,737,FAILURE,2008,33.0,23.0,0,3.536369499983266
2000,0.3684210526315789,92,737,FAILURE,2019,37.0,27.0,0,3.5436152000911534
2000,0.3684210526315789,93,737,FAILURE,2008,37.0,27.0,0,3.664230199996382
2000,0.3684210526315789,94,737,FAILURE,2014,35.0,25.0,0,3.565391300013289
2000,0.3684210526315789,95,737,FAILURE,2010,34.0,24.0,0,3.608828500029631
2000,0.3684210526315789,96,737,FAILURE,2009,35.0,25.0,0,3.5399733000667766
2000,0.3684210526315789,97,737,FAILURE,2006,32.0,22.0,0,3.5376014999346808
2000,0.3684210526315789,98,737,FAILURE,2017,35.0,25.0,0,3.574880399974063
2000,0.3684210526315789,99,737,FAILURE,2017,38.0,28.0,0,3.5207549000624567
2000,0.42105263157894735,0,842,FAILURE,2010,32.0,22.0,0,3.5884613000089303
2000,0.42105263157894735,1,842,FAILURE,2012,31.0,21.0,0,3.5896162999561056
2000,0.42105263157894735,2,842,FAILURE,2013,32.0,22.0,0,3.6414340999908745
2000,0.42105263157894735,3,842,FAILURE,2018,33.0,23.0,0,3.579335300019011
2000,0.42105263157894735,4,842,FAILURE,2024,32.0,22.0,0,3.5600864000152797
2000,0.42105263157894735,5,842,FAILURE,2010,34.0,24.0,0,3.5019926000386477
2000,0.42105263157894735,6,842,FAILURE,2012,31.0,21.0,0,3.536462499992922
2000,0.42105263157894735,7,842,FAILURE,2007,35.0,25.0,0,3.675937999971211
2000,0.42105263157894735,8,842,FAILURE,2021,36.0,26.0,0,3.624516100040637
2000,0.42105263157894735,9,842,FAILURE,2016,34.0,24.0,0,3.53506349993404
2000,0.42105263157894735,10,842,FAILURE,2020,31.0,21.0,0,3.535650399979204
2000,0.42105263157894735,11,842,FAILURE,2019,35.0,25.0,0,3.7100798999890685
2000,0.42105263157894735,12,842,FAILURE,2012,35.0,25.0,0,3.5312396999215707
2000,0.42105263157894735,13,842,FAILURE,2016,34.0,24.0,0,3.550999600091018
2000,0.42105263157894735,14,842,FAILURE,2011,36.0,26.0,0,3.4691537000471726
2000,0.42105263157894735,15,842,FAILURE,2010,39.0,29.0,0,3.5287941000424325
2000,0.42105263157894735,16,842,FAILURE,2010,29.0,19.0,0,3.534492200007662
2000,0.42105263157894735,17,842,FAILURE,2007,27.0,17.0,0,3.548247499973513
2000,0.42105263157894735,18,842,FAILURE,2019,35.0,25.0,0,3.6183422999456525
2000,0.42105263157894735,19,842,FAILURE,2012,36.0,26.0,0,3.5251405000453815
2000,0.42105263157894735,20,842,FAILURE,2015,34.0,24.0,0,3.6250839999411255
2000,0.42105263157894735,21,842,FAILURE,2009,29.0,19.0,0,3.63121979997959
2000,0.42105263157894735,22,842,FAILURE,2013,36.0,26.0,0,3.526777300052345
2000,0.42105263157894735,23,842,FAILURE,2011,28.0,18.0,0,3.5696024999488145
2000,0.42105263157894735,24,842,FAILURE,2018,34.0,24.0,0,3.5552065999945626
2000,0.42105263157894735,25,842,FAILURE,2012,37.0,27.0,0,3.5614223999436945
2000,0.42105263157894735,26,842,FAILURE,2020,30.0,20.0,0,3.495344400056638
2000,0.42105263157894735,27,842,FAILURE,2015,35.0,25.0,0,3.527064799913205
2000,0.42105263157894735,28,842,FAILURE,2022,34.0,24.0,0,3.5377633000025526
2000,0.42105263157894735,29,842,FAILURE,2017,33.0,23.0,0,3.5508240000344813
2000,0.42105263157894735,30,842,FAILURE,2018,34.0,24.0,0,3.55614510003943
2000,0.42105263157894735,31,842,FAILURE,2019,32.0,22.0,0,3.591149299987592
2000,0.42105263157894735,32,842,FAILURE,2013,29.0,19.0,0,3.4899848999921232
2000,0.42105263157894735,33,842,FAILURE,2009,29.0,19.0,0,3.619746799929999
2000,0.42105263157894735,34,842,FAILURE,2011,30.0,20.0,0,3.5398226999677718
2000,0.42105263157894735,35,842,FAILURE,2010,28.0,18.0,0,3.5359977999469265
2000,0.42105263157894735,36,842,FAILURE,2009,34.0,24.0,0,3.574298999970779
2000,0.42105263157894735,37,842,FAILURE,2020,34.0,24.0,0,3.5291482000611722
2000,0.42105263157894735,38,842,FAILURE,2011,29.0,19.0,0,3.6694680000655353
2000,0.42105263157894735,39,842,FAILURE,2021,32.0,22.0,0,3.6299857000121847
2000,0.42105263157894735,40,842,FAILURE,2015,29.0,19.0,0,3.518308600061573
2000,0.42105263157894735,41,842,FAILURE,2011,29.0,19.0,0,3.5406412000302225
2000,0.42105263157894735,42,842,FAILURE,2009,31.0,21.0,0,3.586161599960178
2000,0.42105263157894735,43,842,FAILURE,2008,29.0,19.0,0,3.4439672000007704
2000,0.42105263157894735,44,842,FAILURE,2008,30.0,20.0,0,3.472592100035399
2000,0.42105263157894735,45,842,FAILURE,2011,30.0,20.0,0,3.538443300058134
2000,0.42105263157894735,46,842,FAILURE,2015,33.0,23.0,0,3.5212883000494912
2000,0.42105263157894735,47,842,FAILURE,2020,35.0,25.0,0,3.5864210999570787
2000,0.42105263157894735,48,842,FAILURE,2016,33.0,23.0,0,3.521720699965954
2000,0.42105263157894735,49,842,FAILURE,2021,37.0,27.0,0,3.5080212999600917
2000,0.42105263157894735,50,842,FAILURE,2010,32.0,22.0,0,3.583210799959488
2000,0.42105263157894735,51,842,FAILURE,2011,32.0,22.0,0,3.5733016999438405
2000,0.42105263157894735,52,842,FAILURE,2009,33.0,23.0,0,3.4924194999039173
2000,0.42105263157894735,53,842,FAILURE,2026,35.0,25.0,0,3.5907425999175757
2000,0.42105263157894735,54,842,FAILURE,2013,31.0,21.0,0,3.547330899978988
2000,0.42105263157894735,55,842,FAILURE,2036,35.0,25.0,0,3.54638439998962
2000,0.42105263157894735,56,842,FAILURE,2014,32.0,22.0,0,3.5724318999564275
2000,0.42105263157894735,57,842,FAILURE,2011,30.0,20.0,0,3.5981746999314055
2000,0.42105263157894735,58,842,FAILURE,2027,35.0,25.0,0,3.5301725000608712
2000,0.42105263157894735,59,842,FAILURE,2012,36.0,26.0,0,3.4978105999762192
2000,0.42105263157894735,60,842,FAILURE,2014,31.0,21.0,0,3.6164065999910235
2000,0.42105263157894735,61,842,FAILURE,2011,31.0,21.0,0,3.489534500055015
2000,0.42105263157894735,62,842,FAILURE,2010,32.0,22.0,0,3.558090699953027
2000,0.42105263157894735,63,842,FAILURE,2015,31.0,21.0,0,3.536023800028488
2000,0.42105263157894735,64,842,FAILURE,2016,36.0,26.0,0,3.470385799999349
2000,0.42105263157894735,65,842,FAILURE,2016,31.0,21.0,0,3.5137352999299765
2000,0.42105263157894735,66,842,FAILURE,2009,30.0,20.0,0,3.4952171999029815
2000,0.42105263157894735,67,842,FAILURE,2011,32.0,22.0,0,3.5665644999826327
2000,0.42105263157894735,68,842,FAILURE,4040,75.0,65.0,0,3.539649699931033
2000,0.42105263157894735,69,842,FAILURE,2011,29.0,19.0,0,3.6117941000266
2000,0.42105263157894735,70,842,FAILURE,2010,31.0,21.0,0,3.487238899921067
2000,0.42105263157894735,71,842,FAILURE,2017,32.0,22.0,0,3.5426491999533027
2000,0.42105263157894735,72,842,FAILURE,2022,32.0,22.0,0,3.4407765000360087
2000,0.42105263157894735,73,842,FAILURE,2017,35.0,25.0,0,3.5121635999530554
2000,0.42105263157894735,74,842,FAILURE,2024,38.0,28.0,0,3.5673240000614896
2000,0.42105263157894735,75,842,FAILURE,2010,30.0,20.0,0,3.625748399994336
2000,0.42105263157894735,76,842,FAILURE,2013,34.0,24.0,0,3.5227766000898555
2000,0.42105263157894735,77,842,FAILURE,2017,32.0,22.0,0,3.5643282000673935
2000,0.42105263157894735,78,842,FAILURE,2028,31.0,21.0,0,3.5303966000210494
2000,0.42105263157894735,79,842,FAILURE,2014,33.0,23.0,0,3.4745147000066936
2000,0.42105263157894735,80,842,FAILURE,2021,32.0,22.0,0,3.544291600002907
2000,0.42105263157894735,81,842,FAILURE,2020,31.0,21.0,0,3.496214500046335
2000,0.42105263157894735,82,842,FAILURE,2007,30.0,20.0,0,3.4861562000587583
2000,0.42105263157894735,83,842,FAILURE,2019,38.0,28.0,0,3.549626099993475
2000,0.42105263157894735,84,842,FAILURE,2020,30.0,20.0,0,3.655430700047873
2000,0.42105263157894735,85,842,FAILURE,2008,32.0,22.0,0,3.5238320000935346
2000,0.42105263157894735,86,842,FAILURE,2014,29.0,19.0,0,3.5094654998974875
2000,0.42105263157894735,87,842,FAILURE,2017,34.0,24.0,0,3.5525584999704733
2000,0.42105263157894735,88,842,FAILURE,2005,32.0,22.0,0,3.4894539000233635
2000,0.42105263157894735,89,842,FAILURE,2027,36.0,26.0,0,3.5831057000905275
2000,0.42105263157894735,90,842,FAILURE,2011,33.0,23.0,0,3.4943127000005916
2000,0.42105263157894735,91,842,FAILURE,2010,32.0,22.0,0,3.505460500018671
2000,0.42105263157894735,92,842,FAILURE,2011,37.0,27.0,0,3.5478314999490976
2000,0.42105263157894735,93,842,FAILURE,2008,33.0,23.0,0,3.635908600059338
2000,0.42105263157894735,94,842,FAILURE,2013,33.0,23.0,0,3.519499099929817
2000,0.42105263157894735,95,842,FAILURE,2019,32.0,22.0,0,3.4582266999641433
2000,0.42105263157894735,96,842,FAILURE,2011,33.0,23.0,0,3.525365800014697
2000,0.42105263157894735,97,842,FAILURE,2013,32.0,22.0,0,3.5582177999895066
2000,0.42105263157894735,98,842,FAILURE,2016,34.0,24.0,0,3.6169009999139234
2000,0.42105263157894735,99,842,FAILURE,2016,35.0,25.0,0,3.682789699989371
2000,0.47368421052631576,0,947,FAILURE,2012,32.0,22.0,0,3.4692464999388903
2000,0.47368421052631576,1,947,FAILURE,2015,30.0,20.0,0,3.5520081999711692
2000,0.47368421052631576,2,947,FAILURE,2023,29.0,19.0,0,3.547815499943681
2000,0.47368421052631576,3,947,FAILURE,2014,32.0,22.0,0,3.553090999950655
2000,0.47368421052631576,4,947,FAILURE,2032,28.0,18.0,0,3.573009399930015
2000,0.47368421052631576,5,947,FAILURE,2015,31.0,21.0,0,3.5735310999443755
2000,0.47368421052631576,6,947,FAILURE,2021,32.0,22.0,0,3.483162199961953
2000,0.47368421052631576,7,947,FAILURE,2009,34.0,24.0,0,3.546018399996683
2000,0.47368421052631576,8,947,FAILURE,2019,31.0,21.0,0,3.5082433000206947
2000,0.47368421052631576,9,947,FAILURE,2020,34.0,24.0,0,3.5036963999737054
2000,0.47368421052631576,10,947,FAILURE,2018,28.0,18.0,0,3.4962369999848306
2000,0.47368421052631576,11,947,FAILURE,2020,34.0,24.0,0,3.6557199999224395
2000,0.47368421052631576,12,947,FAILURE,2022,35.0,25.0,0,3.531791100045666
2000,0.47368421052631576,13,947,FAILURE,2018,32.0,22.0,0,3.5316534000448883
2000,0.47368421052631576,14,947,FAILURE,2007,34.0,24.0,0,3.54180359991733
2000,0.47368421052631576,15,947,FAILURE,2009,32.0,22.0,0,3.5180536000989377
2000,0.47368421052631576,16,947,FAILURE,2013,29.0,19.0,0,3.4885711999377236
2000,0.47368421052631576,17,947,FAILURE,2009,27.0,17.0,0,3.574692099937238
2000,0.47368421052631576,18,947,FAILURE,2022,30.0,20.0,0,3.569347199983895
